bbl,address,lotarea,zonedist1,landuse,overlay1,max_height,maxComm,maxResi,WAREHOUSES,INDUSTRIAL/RETAIL,MAKERS/OFFICE,HOUSING UNITS,RESIDENTS (PPL),current_height,current_RESIDENTS (PPL),current_WAREHOUSES,current_INDUSTRIAL/RETAIL,current_OFFICE,total_JOBS
3005170001,262 VAN BRUNT STREET,13500.0,M2-1,Industrial & Manufacturing,,60.0,27000.0,0.0,9.0,45.0,135.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005300046,98 VISITATION PLACE,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,8.0,0.0,0.0,0.0,0.0
3005520017,338 HAMILTON AVENUE,1897.0,M1-1,Mixed Residential & Commercial Buildings,,30.0,1897.0,0.0,0.0,3.0,9.0,0.0,0.0,45.0,5.0,0.0,2.0,0.0,2.0
3005970022,408 VAN BRUNT STREET,1235.0,R5,Vacant Land,,30.0,0.0,1543.75,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3005390001,783 HICKS STREET,3725.0,R5,Commercial & Office Buildings,C1-2,30.0,3725.0,4656.25,1.0,6.0,18.0,6.0,16.0,11.0,0.0,0.0,3.0,0.0,3.0
3005450019,322 VAN BRUNT STREET,4050.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,4050.0,5062.5,1.0,6.0,20.0,6.0,16.0,44.0,24.0,0.0,4.0,5.0,9.0
3005460009,293 VAN BRUNT STREET,1219.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1219.0,1523.75,0.0,2.0,6.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3006230020,730 CLINTON STREET,270600.0,M3-1,Industrial & Manufacturing,,60.0,541200.0,0.0,180.0,902.0,2706.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,14.0
3005300002,261 VAN BRUNT STREET,11500.0,R5,Multi-Family Elevator Buildings,,30.0,0.0,14375.0,0.0,0.0,0.0,18.0,49.0,33.0,51.0,0.0,0.0,0.0,0.0
3005780002,139 DWIGHT STREET,1875.0,M1-1,One & Two Family Buildings,,30.0,1875.0,0.0,0.0,3.0,9.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005310031,80 PIONEER STREET,1667.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2083.75,0.0,0.0,0.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005850051,188 COFFEY STREET,2500.0,M1-1,One & Two Family Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005980003,399 VAN BRUNT STREET,1800.0,M1-1,Vacant Land,,30.0,1800.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005850036,220 CONOVER STREET,2000.0,M1-1,Industrial & Manufacturing,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0
3005290045,318 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,33.0,5.0,0.0,1.0,0.0,1.0
3005150001,42 FERRIS STREET,141144.0,M2-1,Parking Facilities,,60.0,282288.0,0.0,94.0,470.0,1411.0,0.0,0.0,15.0,0.0,0.0,0.0,38.0,38.0
3006050024,152 DWIGHT STREET,20000.0,M1-2,Industrial & Manufacturing,,0.0,40000.0,0.0,13.0,66.0,200.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,5.0
3006230100,744 CLINTON STREET,59095.0,M3-1,Industrial & Manufacturing,,60.0,118190.0,0.0,39.0,196.0,590.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005300006,257 VAN BRUNT STREET,2250.0,R5,Industrial & Manufacturing,,30.0,0.0,2812.5,0.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0
3004840019,392 HAMILTON AVENUE,4185.0,M1-1,Vacant Land,,30.0,4185.0,0.0,1.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005540027,142 CONOVER STREET,2500.0,M2-1,Industrial & Manufacturing,,60.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005770029,7 WOLCOTT STREET,10800.0,R5,Public Facilities & Institutions,,30.0,0.0,13500.0,0.0,0.0,0.0,17.0,46.0,11.0,0.0,0.0,0.0,38.0,38.0
3006010017,556 COLUMBIA STREET,48200.0,M1-1,Public Facilities & Institutions,,30.0,48200.0,0.0,16.0,80.0,241.0,0.0,0.0,75.0,0.0,0.0,164.0,0.0,164.0
3005550034,114 SULLIVAN STREET,2500.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,60.0,27.0,0.0,0.0,0.0,0.0
3005860020,115 DIKEMAN STREET,3000.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,3000.0,3750.0,1.0,5.0,15.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0
3005970119,123 COFFEY STREET,2500.0,R5,Mixed Residential & Commercial Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,27.5,5.0,0.0,0.0,5.0,5.0
3005550032,112 SULLIVAN STREET,5000.0,M2-1,Industrial & Manufacturing,,60.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3005730001,100 FERRIS STREET,67886.0,M2-1,Industrial & Manufacturing,,60.0,135772.0,0.0,45.0,226.0,678.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005960044,167 COFFEY STREET,1667.0,M1-1,One & Two Family Buildings,,30.0,1667.0,0.0,0.0,2.0,8.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005880020,35 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0
3005300007,255 VAN BRUNT STREET,2250.0,R5,Industrial & Manufacturing,,30.0,0.0,2812.5,0.0,0.0,0.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0
3005990018,31 COFFEY STREET,7850.0,M1-1,Industrial & Manufacturing,,30.0,7850.0,0.0,2.0,13.0,39.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,2.0
3006000102,177 DWIGHT STREET,2500.0,M1-1,Commercial & Office Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,0.0,0.0,0.0,32.0,32.0
3006030016,149 VAN DYKE STREET,2000.0,M1-1/R5,Multi-Family Walk-Up Buildings,,60.0,2000.0,2500.0,0.0,3.0,10.0,3.0,8.0,33.0,8.0,0.0,0.0,0.0,0.0
3004860020,568 SMITH STREET,5000.0,M1-1,Industrial & Manufacturing,,30.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,10.0
3005200017,26 LUQUER STREET,2500.0,M1-1,Vacant Land,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005360017,284 HAMILTON AVENUE,2630.0,R5,One & Two Family Buildings,C2-3,30.0,2630.0,3287.5,0.0,4.0,13.0,4.0,10.0,22.0,5.0,0.0,0.0,0.0,0.0
3005880037,40 COFFEY STREET,2000.0,M1-1,One & Two Family Buildings,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
3006210034,702 COURT STREET,18750.0,M3-1,Industrial & Manufacturing,,60.0,37500.0,0.0,12.0,62.0,187.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,5.0
3005560029,152 RICHARDS STREET,6500.0,R5,Vacant Land,,30.0,0.0,8125.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
3005620047,197 BUSH STREET,2083.0,M1-1,Industrial & Manufacturing,,30.0,2083.0,0.0,0.0,3.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005230018,5 DELAVAN STREET,40000.0,R6,Multi-Family Elevator Buildings,,70.0,0.0,97200.0,0.0,0.0,0.0,127.0,346.0,44.0,278.0,0.0,0.0,0.0,0.0
3005850044,174 COFFEY STREET,2000.0,M1-1,Transportation & Utility,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005540031,150 CONOVER STREET,12500.0,M2-1,Parking Facilities,,60.0,25000.0,0.0,8.0,41.0,125.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,3.0
3005750036,132 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,13.0,0.0,0.0,0.0,0.0
3005990041,64 VAN DYKE STREET,2500.0,M1-1,One & Two Family Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3006030032,156 BEARD STREET,2000.0,M1-1/R5,One & Two Family Buildings,,60.0,2000.0,2500.0,0.0,3.0,10.0,3.0,8.0,44.0,2.0,0.0,0.0,0.0,0.0
3006030041,174 BEARD STREET,1500.0,M1-1/R5,One & Two Family Buildings,,60.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005460029,93 PIONEER STREET,1250.0,R5,One & Two Family Buildings,,30.0,0.0,1562.5,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005870022,77 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,44.0,10.0,0.0,0.0,0.0,0.0
3005350040,71 WEST 9 STREET,2000.0,M1-1,Parking Facilities,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005770045,36 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005650011,115 SULLIVAN STREET,1525.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,1906.25,0.0,0.0,0.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005760002,359 VAN BRUNT STREET,1658.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1658.0,2072.5,0.0,2.0,8.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005120038,366 COLUMBIA STREET,1548.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1548.0,0.0,0.0,2.0,7.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005870053,108 COFFEY STREET,1440.0,R5,Vacant Land,C1-3,30.0,1440.0,1800.0,0.0,2.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3004840006,563 COURT STREET,10000.0,M1-1,Parking Facilities,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005980006,393 VAN BRUNT STREET,1800.0,M1-1,Vacant Land,,30.0,1800.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006210001,688 COURT STREET,138930.0,M3-1,Industrial & Manufacturing,,60.0,277860.0,0.0,92.0,463.0,1389.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,16.0
3005860012,133 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,8.0,0.0,0.0,0.0,0.0
3005120006,20 COMMERCE STREET,5000.0,M1-1,Industrial & Manufacturing,,30.0,5000.0,0.0,1.0,8.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005750012,119 WOLCOTT STREET,3000.0,R5,Vacant Land,,30.0,0.0,3750.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3005310026,104 RICHARDS STREET,10000.0,R6,Public Facilities & Institutions,,70.0,0.0,24300.0,0.0,0.0,0.0,31.0,84.0,33.0,0.0,0.0,0.0,0.0,0.0
3005770012,41 WOLCOTT STREET,1933.0,R5,One & Two Family Buildings,,30.0,0.0,2416.25,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005950250,175 VAN DYKE STREET,238594.0,M2-1,Industrial & Manufacturing,,60.0,477188.0,0.0,159.0,795.0,2385.0,0.0,0.0,45.0,0.0,50.0,0.0,0.0,50.0
3004860006,585 COURT STREET,10000.0,M1-1,Industrial & Manufacturing,,30.0,10000.0,0.0,3.0,16.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005960046,163 COFFEY STREET,1667.0,M1-1,One & Two Family Buildings,,30.0,1667.0,0.0,0.0,2.0,8.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
3005170035,254 VAN BRUNT STREET,1605.0,M2-1,Industrial & Manufacturing,,60.0,3210.0,0.0,1.0,5.0,16.0,0.0,0.0,45.0,0.0,1.0,0.0,3.0,4.0
3005560117,115 KING STREET,1683.0,R5,One & Two Family Buildings,,30.0,0.0,2103.75,0.0,0.0,0.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005560150,84 SULLIVAN STREET,1576.0,R5,One & Two Family Buildings,C1-3,30.0,1576.0,1970.0,0.0,2.0,7.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005890008,147 DWIGHT STREET,1875.0,M1-1,Vacant Land,,30.0,1875.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005050058,26 RICHARDS STREET,3236.0,M1-1,Parking Facilities,,30.0,3236.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005620049,195 BUSH STREET,3333.0,M1-1,Industrial & Manufacturing,,30.0,3333.0,0.0,1.0,5.0,16.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
3005970004,215 CONOVER STREET,1600.0,M1-1/R5,One & Two Family Buildings,,60.0,1600.0,2000.0,0.0,2.0,8.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3006030001,233 CONOVER STREET,15000.0,M1-1/R5,,,60.0,15000.0,18750.0,5.0,25.0,75.0,24.0,65.0,0.0,0.0,0.0,5.0,0.0,5.0
3005350026,80 HUNTINGTON STREET,21440.0,M1-1,Parking Facilities,,30.0,21440.0,0.0,7.0,35.0,107.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005170032,248 VAN BRUNT STREET,1605.0,M2-1,Multi-Family Walk-Up Buildings,,60.0,3210.0,0.0,1.0,5.0,16.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3005390012,60 WEST 9 STREET,2500.0,R5,One & Two Family Buildings,C1-2,30.0,2500.0,3125.0,0.0,4.0,12.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0
3005830030,622 COURT STREET,7500.0,M1-1,Industrial & Manufacturing,,30.0,7500.0,0.0,2.0,12.0,37.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,2.0
3005020038,130 VAN BRUNT STREET,12700.0,M2-1,Commercial & Office Buildings,,60.0,25400.0,0.0,8.0,42.0,127.0,0.0,0.0,30.0,0.0,0.0,55.0,0.0,55.0
3005620029,588 COURT STREET,6000.0,M1-1,Industrial & Manufacturing,,30.0,6000.0,0.0,2.0,10.0,30.0,0.0,0.0,45.0,5.0,1.0,0.0,0.0,1.0
3005950052,104 FERRIS STREET,198435.0,M2-1,Open Space & Outdoor Recreation,,60.0,396870.0,0.0,132.0,661.0,1984.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,8.0
3005830028,616 COURT STREET,2500.0,M1-1,Industrial & Manufacturing,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
3005340005,431 COLUMBIA STREET,1670.0,R5,Mixed Residential & Commercial Buildings,,30.0,0.0,2087.5,0.0,0.0,0.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005970038,144 VAN DYKE STREET,9500.0,M1-1/R5,Industrial & Manufacturing,,60.0,9500.0,11875.0,3.0,15.0,47.0,15.0,40.0,11.0,0.0,1.0,0.0,0.0,1.0
3005070050,210 VAN BRUNT STREET,71008.0,M2-1,Industrial & Manufacturing,,60.0,142016.0,0.0,47.0,236.0,710.0,0.0,0.0,30.0,0.0,19.0,0.0,0.0,19.0
3005310003,285 VAN BRUNT STREET,1225.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1225.0,1531.25,0.0,2.0,6.0,2.0,5.0,33.0,5.0,0.0,0.0,3.0,3.0
3006020001,158 BAY STREET,409000.0,PARK,Open Space & Outdoor Recreation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,24.0
3005130012,14 COLES STREET,2191.0,M1-1,Vacant Land,,30.0,2191.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005520037,147 CENTRE STREET,2500.0,M1-1,Parking Facilities,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005950170,298 CONOVER STREET,138600.0,M2-1,Open Space & Outdoor Recreation,,60.0,277200.0,0.0,92.0,462.0,1386.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
3004840021,253 LORRAINE STREET,3978.0,M1-1,Vacant Land,,30.0,3978.0,0.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005560041,68 SULLIVAN STREET,2330.0,R5,One & Two Family Buildings,,30.0,0.0,2912.5,0.0,0.0,0.0,3.0,8.0,11.0,5.0,0.0,0.0,0.0,0.0
3005560145,76A SULLIVAN STREET,1752.0,R5,One & Two Family Buildings,C1-3,30.0,1752.0,2190.0,0.0,2.0,8.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
3005850043,172 COFFEY STREET,2000.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2000.0,0.0,0.0,3.0,10.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0
3005880011,51 DIKEMAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,22.0,5.0,0.0,0.0,0.0,0.0
3005740024,186 CONOVER STREET,10500.0,M2-1,Parking Facilities,,60.0,21000.0,0.0,7.0,35.0,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3004810001,561 COURT STREET,5075.0,M1-1,Commercial & Office Buildings,,30.0,5075.0,0.0,1.0,8.0,25.0,0.0,0.0,60.0,0.0,0.0,0.0,101.0,101.0
3005830001,645 CLINTON STREET,80400.0,M1-1,Industrial & Manufacturing,,30.0,80400.0,0.0,26.0,134.0,402.0,0.0,0.0,15.0,0.0,25.0,0.0,0.0,25.0
3005190012,26 DELAVAN STREET,13190.0,M1-1,Industrial & Manufacturing,,30.0,13190.0,0.0,4.0,21.0,65.0,0.0,0.0,30.0,0.0,5.0,0.0,0.0,5.0
3005650020,358 VAN BRUNT STREET,2250.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,33.0,5.0,0.0,1.0,0.0,1.0
3005880028,21 DIKEMAN STREET,1800.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2250.0,0.0,0.0,0.0,2.0,5.0,22.0,8.0,0.0,0.0,0.0,0.0
3005970016,129 COFFEY STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,44.0,8.0,0.0,0.0,0.0,0.0
3005200012,16 LUQUER STREET,2500.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0
3005860024,396 VAN BRUNT STREET,2046.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,2046.0,2557.5,0.0,3.0,10.0,3.0,8.0,33.0,16.0,0.0,1.0,0.0,1.0
3004840016,386 HAMILTON AVENUE,1571.0,M1-1,,,30.0,1571.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005650028,116 WOLCOTT STREET,1525.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,1906.25,0.0,0.0,0.0,2.0,5.0,40.37,8.0,0.0,0.0,0.0,0.0
3005880040,46 COFFEY STREET,4000.0,M1-1,Industrial & Manufacturing,,30.0,4000.0,0.0,1.0,6.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
3005260017,64 NELSON STREET,1652.0,M1-1,Multi-Family Walk-Up Buildings,,30.0,1652.0,0.0,0.0,2.0,8.0,0.0,0.0,45.0,8.0,0.0,0.0,0.0,0.0
3006030033,158 BEARD STREET,4000.0,M1-1/R5,Industrial & Manufacturing,,60.0,4000.0,5000.0,1.0,6.0,20.0,6.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0
3006100026,446 VAN BRUNT STREET,2250.0,M1-1/R5,,,60.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3005340020,28 HUNTINGTON STREET,3950.0,R5,Parking Facilities,,30.0,0.0,4937.5,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
3006100025,444 VAN BRUNT STREET,1500.0,M1-1/R5,,,60.0,1500.0,1875.0,0.0,2.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3006210134,720 COURT STREET,4167.0,M3-1,Industrial & Manufacturing,,60.0,8334.0,0.0,2.0,13.0,41.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,2.0
3004920001,633 COURT STREET,22000.0,M3-1,Industrial & Manufacturing,,60.0,44000.0,0.0,14.0,73.0,220.0,0.0,0.0,45.0,0.0,18.0,0.0,0.0,18.0
3005990042,66 VAN DYKE STREET,2500.0,M1-1,One & Two Family Buildings,,30.0,2500.0,0.0,0.0,4.0,12.0,0.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0
3005770026,13 WOLCOTT STREET,2000.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,44.0,8.0,0.0,0.0,0.0,0.0
3005770049,44 DIKEMAN STREET,2500.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,22.0,10.0,0.0,0.0,0.0,0.0
3006100029,452 VAN BRUNT STREET,2260.0,M1-1/R5,Vacant Land,,60.0,2260.0,2825.0,0.0,3.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3005200001,387 COLUMBIA STREET,15000.0,M1-1,Industrial & Manufacturing,,30.0,15000.0,0.0,5.0,25.0,75.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,4.0
3005460004,303 VAN BRUNT STREET,1575.0,R5,Multi-Family Walk-Up Buildings,C1-3,30.0,1575.0,1968.75,0.0,2.0,7.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005960012,168 VAN DYKE STREET,25400.0,M1-1,Industrial & Manufacturing,,30.0,25400.0,0.0,8.0,42.0,127.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3006100014,24 REED STREET,16000.0,M1-1/R5,Commercial & Office Buildings,,60.0,16000.0,20000.0,5.0,26.0,80.0,26.0,70.0,22.0,0.0,0.0,6.0,0.0,6.0
3005080007,187 VAN BRUNT STREET,11750.0,M1-1,Industrial & Manufacturing,,30.0,11750.0,0.0,3.0,19.0,58.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0
3005780003,137 DWIGHT STREET,1480.0,M1-1,One & Two Family Buildings,,30.0,1480.0,0.0,0.0,2.0,7.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0
3004960001,659 COURT STREET,72900.0,M3-1,Industrial & Manufacturing,,60.0,145800.0,0.0,48.0,243.0,729.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005360008,709 HENRY STREET,2338.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2922.5,0.0,0.0,0.0,3.0,8.0,44.0,21.0,0.0,0.0,0.0,0.0
3006100006,251 CONOVER STREET,1600.0,M1-1/R5,Multi-Family Walk-Up Buildings,,60.0,1600.0,2000.0,0.0,2.0,8.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005450001,133 CONOVER STREET,2377.0,M2-1,Parking Facilities,,60.0,4754.0,0.0,1.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005310002,287 VAN BRUNT STREET,1225.0,R5,Mixed Residential & Commercial Buildings,C1-3,30.0,1225.0,1531.25,0.0,2.0,6.0,2.0,5.0,33.0,5.0,0.0,1.0,0.0,1.0
3005460024,103 PIONEER STREET,1367.0,R5,One & Two Family Buildings,,30.0,0.0,1708.75,0.0,0.0,0.0,2.0,5.0,22.0,5.0,0.0,0.0,0.0,0.0
3005870040,84 COFFEY STREET,3100.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,3875.0,0.0,0.0,0.0,5.0,13.0,33.0,8.0,0.0,0.0,0.0,0.0
3005650014,110 WOLCOTT STREET,10000.0,R5,Public Facilities & Institutions,C1-3,30.0,10000.0,12500.0,3.0,16.0,50.0,16.0,43.0,11.0,0.0,0.0,8.0,0.0,8.0
3005650018,354 VAN BRUNT STREET,2250.0,R5,Commercial & Office Buildings,C1-3,30.0,2250.0,2812.5,0.0,3.0,11.0,3.0,8.0,11.0,0.0,0.0,3.0,0.0,3.0
3005970020,121 COFFEY STREET,2500.0,R5,One & Two Family Buildings,,30.0,0.0,3125.0,0.0,0.0,0.0,4.0,10.0,33.0,2.0,0.0,0.0,0.0,0.0
3005300039,86 VISITATION PLACE,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,33.0,5.0,0.0,0.0,0.0,0.0
3005760036,184 RICHARDS STREET,1680.0,R5,Multi-Family Walk-Up Buildings,,30.0,0.0,2100.0,0.0,0.0,0.0,2.0,5.0,33.0,8.0,0.0,0.0,0.0,0.0
3005390024,732 HENRY STREET,24066.0,R5,Public Facilities & Institutions,C1-2,30.0,24066.0,30082.5,8.0,40.0,120.0,39.0,106.0,33.0,0.0,0.0,71.0,0.0,71.0
3005520013,150 MILL STREET,9242.0,M1-1,Industrial & Manufacturing,,30.0,9242.0,0.0,3.0,15.0,46.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
3005520024,352 HAMILTON AVENUE,1510.0,M1-1,Transportation & Utility,,30.0,1510.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005560038,62A SULLIVAN STREET,2000.0,R5,One & Two Family Buildings,,30.0,0.0,2500.0,0.0,0.0,0.0,3.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0
3005560147,78A SULLIVAN STREET,1752.0,R5,One & Two Family Buildings,C1-3,30.0,1752.0,2190.0,0.0,2.0,8.0,2.0,5.0,33.0,2.0,0.0,0.0,0.0,0.0
